"order_id","customer_id","restaurant","meal_name","address","state_code","order_time","customer_subscription","price_in_order","total_quantity","gender","day_period","weekday","date"
"order_4074","id_6837","Utrecht Utopia","Pellegrino","Dronten","ZH","14","Basic","7.14","4","M","afternoon","Saturday","09-12-2023"
"order_4075","id_1974","Netherlands Nibbles","Ready-to-Eat Salad","Rotterdam","ZH","01","Premium","9.05","4","F","late_night","Saturday","12-02-2022"
"order_4076","id_5566","Heerlen Harvest","Soup","Groningen","ZH","09","Basic","8.22","4","F","morning","Sunday","27-02-2022"
"order_4077","id_2447","Dutch Delights","Martini","Apeldoorn","ZH","03","Premium","12.94","4","M","late_night","Wednesday","02-03-2022"
"order_4078","id_6168","Canal City Cuisine","Grits","Arnhem","ZH","02","Premium","4.89","4","M","late_night","Friday","18-03-2022"
"order_4079","id_430","Pancake Palace","Noodles","Amstelveen","ZH","19","Basic","14.83","4","F","evening","Monday","04-04-2022"
"order_4080","id_9947","Dutch Delights","Teriyaki Sauce Mix","Amersfoort","ZH","15","Basic","13.79","4","F","afternoon","Saturday","09-04-2022"
"order_4081","id_7301","Dyke Delicacies","Fruit Salad Mix","Rotterdam","ZH","20","Basic","16.03","4","M","evening","Friday","15-04-2022"
"order_4082","id_4585","Heerlen Harvest","Bianco","Sittard","ZH","22","Premium","12.8","4","M","night","Thursday","21-04-2022"
"order_4083","id_2893","Tulip Tidbits","Limoncino","Haarlem","ZH","02","Basic","15.8","4","M","late_night","Wednesday","27-04-2022"
"order_4084","id_7367","Rotterdam Roasts","Vino","Amersfoort","ZH","22","Basic","11.04","4","F","night","Thursday","12-05-2022"
"order_4085","id_7938","Amsterdam Aromas","Tete de Moine","Hilversum","ZH","19","Premium","15.23","4","M","evening","Wednesday","15-06-2022"
"order_4086","id_6774","Pancake Palace","Smoothie Mix","Hoofddorp","ZH","13","Premium","16.88","4","M","afternoon","Tuesday","21-06-2022"
"order_4087","id_336","Clog Cafe","Aperitivo","Almere","ZH","22","Premium","12.31","4","M","night","Saturday","25-06-2022"
"order_4088","id_2682","Utrecht Utopia","Jamon Iberico","Zutphen","ZH","04","Premium","7.53","4","M","late_night","Monday","27-06-2022"
"order_4089","id_7758","Dutch Dining","Chinotto","Dronten","ZH","01","Basic","5.52","4","M","late_night","Saturday","02-07-2022"
"order_4090","id_5141","Waffle Wharf","Balkenbrij","Hoofddorp","ZH","08","Basic","13.94","4","F","morning","Monday","11-07-2022"
"order_4091","id_7387","Dutch Dainties","Gelato Shake","Enkhuizen","ZH","12","Basic","12.62","4","M","noon","Sunday","17-07-2022"
"order_4092","id_705","Heerlen Harvest","Pancake Mix","Zaanstad","ZH","09","Premium","5.49","4","M","morning","Monday","18-07-2022"
"order_4093","id_3971","Dutch Delights","Pyttipanna","Texel","ZH","03","Premium","15.73","4","M","late_night","Tuesday","19-07-2022"
"order_4094","id_4111","Utrecht Utopia","Knedle","Enkhuizen","ZH","00","Basic","5.65","4","M","late_night","Sunday","31-07-2022"
"order_4095","id_2109","Dyke Delicacies","Caesar Dressing Mix","Volendam","ZH","01","Premium","10.65","4","M","late_night","Sunday","07-08-2022"
"order_4096","id_9070","Clog Cafe","Birra","Assen","ZH","14","Premium","5.89","4","M","afternoon","Monday","15-08-2022"
"order_4097","id_8889","Windmill Whispers","Pizzoccheri","Dronten","ZH","03","Premium","10.19","4","F","late_night","Monday","22-08-2022"
"order_4098","id_189","Canal Cuisine","Knedle","Heerlen","ZH","06","Basic","5.3","4","F","morning","Monday","22-08-2022"
"order_4099","id_9940","Amsterdam Aromas","Vinaigrette Mix","Roermond","ZH","07","Basic","9.39","4","F","morning","Saturday","10-09-2022"
"order_4100","id_2426","Taste of Tulips","Bakewell Tart","Utrecht","ZH","12","Basic","13.01","4","F","noon","Friday","16-09-2022"
"order_4101","id_4114","Pancake Palace","Rice Salad Mix","Zaanstad","ZH","07","Premium","10.6","4","M","morning","Saturday","17-09-2022"
"order_4102","id_7241","Holland Eats","Pellegrino","Assen","ZH","04","Premium","14.49","4","M","late_night","Thursday","22-09-2022"
"order_4103","id_6385","Utrecht Utopia","Vino","Hoofddorp","ZH","12","Premium","9.4","4","M","noon","Monday","03-10-2022"
"order_4104","id_9896","Bicycle Bites","Lingonberry Jam","Volendam","ZH","12","Basic","11.82","4","M","noon","Thursday","03-11-2022"
"order_4105","id_4714","Rotterdam Roasts","Sambuca","Amstelveen","ZH","13","Basic","13.0","4","F","afternoon","Tuesday","08-11-2022"
"order_4106","id_2724","Friesland Fusion","Aebleskiver","Breda","ZH","18","Premium","7.45","4","F","evening","Wednesday","09-11-2022"
"order_4107","id_3031","Dutch Diners","Martini","Texel","ZH","01","Basic","7.13","4","F","late_night","Wednesday","09-11-2022"
"order_4108","id_3257","Cheese Corner","Pancake Syrup","Arnhem","ZH","19","Premium","5.81","4","M","evening","Tuesday","15-11-2022"
"order_4109","id_1023","Dyke Delicacies","Rosti","Nijmegen","ZH","22","Basic","7.94","4","M","night","Thursday","24-11-2022"
"order_4110","id_3523","Friesland Fusion","Sauerbraten","Leeuwarden","ZH","13","Basic","9.52","4","M","afternoon","Wednesday","14-12-2022"
"order_4111","id_7167","Dyke Delights","Kiflice","Alkmaar","ZH","18","Basic","11.84","4","M","evening","Monday","26-12-2022"
"order_4112","id_4999","Tasty Tides","Goulash","Enschede","ZH","23","Basic","7.25","4","F","night","Tuesday","17-01-2023"
"order_4113","id_6576","Utrecht Utopia","Lutefisk","Breda","ZH","20","Premium","13.49","4","F","evening","Sunday","19-02-2023"
"order_4114","id_3847","Countryside Cookery","Lapland Cheese","Delft","ZH","02","Basic","5.36","4","M","late_night","Wednesday","22-02-2023"
"order_4115","id_5195","Rotterdam Roasts","Soup","Apeldoorn","ZH","19","Premium","9.05","4","M","evening","Monday","27-02-2023"
"order_4116","id_2747","Dutch Delicacies","Alfredo Sauce Mix","Zeewolde","ZH","00","Basic","10.63","4","F","late_night","Monday","06-03-2023"
"order_4117","id_9252","Canal City Cuisine","Cake Frosting Mix","Roermond","ZH","08","Premium","9.07","4","M","morning","Thursday","09-03-2023"
"order_4118","id_157","Polder Patisserie","BBQ Sauce Mix","Sittard","ZH","02","Basic","9.56","4","M","late_night","Tuesday","14-03-2023"
"order_4119","id_3632","Friesland Fusion","Lemonade Mix","Enschede","ZH","03","Premium","8.1","4","F","late_night","Thursday","16-03-2023"
"order_4120","id_7486","Dyke Delicacies","Bratwurst","Hilversum","ZH","05","Basic","6.06","4","M","morning","Saturday","25-03-2023"
"order_4121","id_5445","Cheese Corner","Pellegrino","The Hague","ZH","10","Premium","11.8","4","M","morning","Monday","27-03-2023"
"order_4122","id_8116","Dutch Diners","Lutefisk","Utrecht","ZH","12","Premium","12.74","4","F","noon","Tuesday","04-04-2023"
"order_4123","id_2105","Gouda Gourmet","Bacalhau a Bras","Middelburg","ZH","20","Premium","16.66","4","F","evening","Thursday","11-05-2023"
"order_4124","id_9370","Hague Harvest","Gin Tonic","Volendam","ZH","05","Premium","16.38","4","F","morning","Friday","12-05-2023"
"order_4125","id_3466","Utrecht Utopia","Muffin Mix","Middelburg","ZH","03","Basic","7.07","4","M","late_night","Sunday","04-06-2023"
"order_4126","id_7807","Leeuwarden Feasts","Salade Nicoise","Middelburg","ZH","17","Premium","6.34","4","F","afternoon","Thursday","15-06-2023"
"order_4127","id_2694","Dyke Delicacies","Smoothie Mix","Assen","ZH","18","Basic","15.7","4","F","evening","Saturday","17-06-2023"
"order_4128","id_608","Waffle Wharf","Bouillabaisse","Haarlemmermeer","ZH","05","Premium","7.31","4","M","morning","Saturday","17-06-2023"
"order_4129","id_8458","Canal City Cuisine","Prosecco","Hoofddorp","ZH","22","Premium","13.97","4","M","night","Monday","03-07-2023"
"order_4130","id_7992","Utrecht Utopia","Granita","Maastricht","ZH","07","Basic","15.59","4","F","morning","Tuesday","04-07-2023"
"order_4131","id_3045","Polder Patisserie","Baklava","Leeuwarden","ZH","20","Premium","9.38","4","M","evening","Monday","17-07-2023"
"order_4132","id_907","Maastricht Morsels","Couscous Salad Mix","Haarlem","ZH","07","Basic","14.81","4","F","morning","Monday","24-07-2023"
"order_4133","id_1300","Waffle Warehouse","Chicken Salad Mix","Emmen","ZH","12","Premium","10.42","4","F","noon","Monday","24-07-2023"
"order_4134","id_5734","Canal City Cuisine","Cappuccino","Amstelveen","ZH","10","Basic","6.43","4","M","morning","Tuesday","01-08-2023"
"order_4135","id_2305","Maastricht Morsels","Gassosa","Arnhem","ZH","15","Basic","7.86","4","F","afternoon","Sunday","06-08-2023"
"order_4136","id_3640","Taste of Tulips","Chili Mix","Amsterdam","ZH","13","Basic","9.76","4","F","afternoon","Saturday","19-08-2023"
"order_4137","id_494","Clog Cafe","Cake Mix","Amersfoort","ZH","21","Basic","11.45","4","M","evening","Tuesday","29-08-2023"
"order_4138","id_5878","Maastricht Morsels","Protein Shake Mix","Enschede","ZH","21","Basic","11.73","4","M","evening","Saturday","02-09-2023"
"order_4139","id_87","Windmill Bites","Hummus Mix","Assen","ZH","07","Premium","7.93","4","F","morning","Sunday","01-10-2023"
"order_4140","id_7383","Cheese Chalet","Turkish Delight","Rotterdam","ZH","08","Basic","6.27","4","F","morning","Wednesday","04-10-2023"
"order_4141","id_2856","Dutch Delights","Amaro","Tilburg","ZH","11","Basic","8.97","4","F","morning","Friday","20-10-2023"
"order_4142","id_8192","Clog Cafe","Mamaliga","Amsterdam","ZH","13","Premium","10.92","4","M","afternoon","Friday","27-10-2023"
"order_4143","id_8243","Dutch Dining","Brio","Hoofddorp","ZH","15","Basic","11.35","4","F","afternoon","Saturday","04-11-2023"
"order_4144","id_2505","Countryside Cookery","Affogato al Caffe","Hilversum","ZH","03","Premium","6.13","4","M","late_night","Tuesday","21-11-2023"
"order_4145","id_8506","Windmill Whispers","Bakewell Tart","Zaanstad","ZH","18","Premium","7.02","4","F","evening","Tuesday","28-11-2023"
"order_4146","id_6573","Countryside Cookery","Affogato al Caffe","Volendam","ZH","21","Premium","14.95","4","M","evening","Friday","01-12-2023"
"order_4147","id_6231","Leeuwarden Feasts","Roast Beef and Yorkshire Pudding","Arnhem","ZH","08","Premium","8.69","4","M","morning","Monday","04-12-2023"
"order_4148","id_8130","Dutch Dining","Lentejas a la Jardinera","Lelystad","LI","14","Premium","13.46","2","M","afternoon","Saturday","12-02-2022"
"order_4149","id_3296","Taste of the Tulips","Cynar","Roermond","LI","16","Basic","4.27","2","M","afternoon","Wednesday","16-02-2022"
"order_4150","id_5348","Tulip Tidbits","Sambuca","Tilburg","LI","16","Premium","14.43","2","F","afternoon","Thursday","17-02-2022"
"order_4151","id_1487","Orange Oasis","Lecso","Zandvoort","LI","23","Basic","10.17","2","M","night","Friday","18-02-2022"
"order_4152","id_6267","Delft Delights","Shawarma","Sittard","LI","03","Premium","7.38","2","M","late_night","Saturday","19-02-2022"
"order_4153","id_2056","Dutch Delicacies","Ristretto","Sittard","LI","17","Premium","10.76","2","M","afternoon","Wednesday","23-02-2022"
"order_4154","id_7201","Maastricht Morsels","Sarma","Dronten","LI","22","Premium","11.0","2","F","night","Thursday","24-02-2022"
"order_4155","id_5019","Dyke Delights","Irish Coffee","Zwolle","LI","20","Basic","13.51","2","M","evening","Monday","28-02-2022"
"order_4156","id_5513","Utrecht Utopia","Cappuccino","Sittard","LI","10","Premium","8.54","2","M","morning","Monday","28-02-2022"
"order_4157","id_1515","Friesland Fusion","Amaro","Delft","LI","08","Premium","13.32","2","F","morning","Monday","07-03-2022"
"order_4158","id_8453","Gouda Gourmet","Affogato al Caffe","Nijmegen","LI","02","Basic","8.32","2","M","late_night","Tuesday","08-03-2022"
"order_4159","id_3921","Canal Cuisine","Liquore Strega","Haarlem","LI","23","Basic","7.18","2","F","night","Tuesday","08-03-2022"
"order_4160","id_2650","Windmill Bites","Microwave Burrito","Leiden","LI","13","Premium","4.33","2","F","afternoon","Friday","11-03-2022"
"order_4161","id_7263","Waffle Warehouse","Granita","Eindhoven","LI","07","Basic","6.11","2","F","morning","Friday","18-03-2022"
"order_4162","id_7892","Tulip Tidbits","Pissaladiere","Amersfoort","LI","20","Basic","7.44","2","F","evening","Saturday","19-03-2022"
"order_4163","id_7786","Pancake Palace","Microwave Popcorn","Utrecht","LI","19","Basic","11.49","2","F","evening","Sunday","20-03-2022"
"order_4164","id_6454","Gouda Gourmet","Churros","Emmen","LI","19","Premium","9.96","2","F","evening","Sunday","20-03-2022"
"order_4165","id_8903","Pancake Palace","Affogato al Caffe","Volendam","LI","17","Premium","16.73","2","F","afternoon","Tuesday","29-03-2022"
"order_4166","id_7522","Pancake Palace","Lingonberry Jam","Tilburg","LI","18","Premium","8.57","2","F","evening","Thursday","07-04-2022"
"order_4167","id_5011","Holland Haven","Baba Ganoush","Zaanstad","LI","03","Basic","7.91","2","F","late_night","Friday","08-04-2022"
"order_4168","id_1543","Pancake Palace","Cider","Heerlen","LI","18","Basic","7.74","2","F","evening","Sunday","10-04-2022"
"order_4169","id_4588","Friesland Fusion","Birra","Middelburg","LI","23","Basic","15.21","2","F","night","Wednesday","13-04-2022"
"order_4170","id_2292","Taste of the Tulips","Amaro","Zwolle","LI","12","Premium","6.86","2","F","noon","Sunday","17-04-2022"
"order_4171","id_720","Taste of the Tulips","Limonata","Leeuwarden","LI","18","Premium","12.53","2","M","evening","Monday","18-04-2022"
"order_4172","id_8221","Canal City Cuisine","Bread Mix","Assen","LI","08","Basic","14.29","2","F","morning","Saturday","23-04-2022"
"order_4173","id_1463","Amsterdam Aromas","Limonata","Gouda","LI","00","Basic","16.89","2","F","late_night","Wednesday","04-05-2022"
"order_4174","id_7371","Heerlen Harvest","Limonata","Rotterdam","LI","19","Premium","13.86","2","M","evening","Wednesday","11-05-2022"
"order_4175","id_8925","Dutch Dining","Cookie Mix","Nijmegen","LI","12","Premium","13.56","2","F","noon","Wednesday","11-05-2022"
"order_4176","id_708","Utrecht Utopia","Potato Salad Mix","Breda","LI","10","Basic","15.54","2","F","morning","Monday","16-05-2022"
"order_4177","id_8761","Holland Haven","Microwave Burrito","Volendam","LI","20","Premium","13.63","2","M","evening","Tuesday","24-05-2022"
"order_4178","id_1754","Holland Haven","Salmiakki","Alkmaar","LI","06","Premium","15.81","2","M","morning","Wednesday","25-05-2022"
"order_4179","id_857","Heerlen Harvest","Gelato Shake","Leeuwarden","LI","20","Premium","16.78","2","M","evening","Thursday","26-05-2022"
"order_4180","id_4547","Holland Hors d'oeuvres","Amaretto Sour","Enkhuizen","LI","21","Basic","16.86","2","F","evening","Tuesday","31-05-2022"
"order_4181","id_8353","Tulip Treats","Gin Tonic","Delft","LI","12","Basic","9.72","2","M","noon","Wednesday","01-06-2022"
"order_4182","id_3494","Gouda Grill","Quinoa Salad Mix","Eindhoven","LI","14","Premium","7.68","2","M","afternoon","Wednesday","01-06-2022"
"order_4183","id_8672","Dutch Diners","Pierogi","Amstelveen","LI","12","Basic","12.58","2","F","noon","Thursday","02-06-2022"
"order_4184","id_3091","Gouda Grill","Aebleskiver","Groningen","LI","10","Premium","5.15","2","F","morning","Tuesday","07-06-2022"
"order_4185","id_7898","Dutch Dainties","Roast Beef and Yorkshire Pudding","Enschede","LI","08","Basic","5.23","2","M","morning","Monday","13-06-2022"
"order_4186","id_650","Windmill Whispers","Caldo Verde","Zutphen","LI","07","Basic","16.32","2","F","morning","Sunday","19-06-2022"
"order_4187","id_6444","Waffle Warehouse","Lurisia","Middelburg","LI","06","Premium","7.05","2","F","morning","Saturday","25-06-2022"
"order_4188","id_1537","Gouda Grill","Cedrata","Alkmaar","LI","22","Basic","15.96","2","M","night","Monday","27-06-2022"
"order_4189","id_4386","Taste of Tulips","Digestivo","Eindhoven","LI","01","Premium","6.38","2","F","late_night","Sunday","03-07-2022"
"order_4190","id_4590","Tasty Tides","Limoncino","Dronten","LI","10","Premium","14.04","2","M","morning","Monday","04-07-2022"
"order_4191","id_6613","Zaan Zest","Brio","Eindhoven","LI","22","Basic","7.78","2","F","night","Monday","04-07-2022"
"order_4192","id_5597","Cheese Chalet","Affogato al Caffe","Haarlemmermeer","LI","11","Basic","10.38","2","F","morning","Tuesday","05-07-2022"
"order_4193","id_1881","Orange Oasis","Pizza Margherita","Haarlemmermeer","LI","09","Premium","14.39","2","F","morning","Wednesday","13-07-2022"
"order_4194","id_4026","Bicycle Bites","Soup Base","Hoofddorp","LI","06","Premium","4.32","2","F","morning","Tuesday","19-07-2022"
"order_4195","id_3820","Delft Delights","Limoncino","Dronten","LI","14","Premium","10.12","2","M","afternoon","Wednesday","20-07-2022"
"order_4196","id_6128","Tulip Tidbits","Cullen Skink","Hilversum","LI","17","Basic","6.54","2","M","afternoon","Thursday","21-07-2022"
"order_4197","id_7119","Netherlands Nosh","Couscous","Nijmegen","LI","18","Premium","9.65","2","M","evening","Sunday","24-07-2022"
"order_4198","id_3300","Bicycle Bites","Salmiakki","Zutphen","LI","00","Basic","16.45","2","F","late_night","Thursday","28-07-2022"
"order_4199","id_4584","Zaan Zest","Goulash","Nijmegen","LI","12","Basic","9.81","2","M","noon","Friday","29-07-2022"
"order_4200","id_4345","Dyke Delights","Limoncello Spritz","Assen","LI","15","Premium","7.86","2","M","afternoon","Friday","05-08-2022"
"order_4201","id_6586","Taste of the Tulips","Prosecco","Zandvoort","LI","17","Premium","6.84","2","F","afternoon","Tuesday","09-08-2022"
"order_4202","id_3575","Canal Cuisine","Gin Tonic","Lelystad","LI","14","Premium","16.93","2","F","afternoon","Tuesday","09-08-2022"
"order_4203","id_8032","Windmill Whispers","Raclette","Middelburg","LI","12","Premium","14.98","2","F","noon","Thursday","11-08-2022"
"order_4204","id_8589","Zaan Zest","Fasolada","Alkmaar","LI","07","Basic","14.72","2","F","morning","Friday","12-08-2022"
"order_4205","id_8635","Clog Cafe","Lurisia","Rotterdam","LI","02","Basic","11.66","2","F","late_night","Saturday","13-08-2022"
"order_4206","id_893","Cheese Chalet","Pancake Mix","Enschede","LI","03","Basic","9.85","2","M","late_night","Monday","15-08-2022"
"order_4207","id_6075","Tulip Treats","Limoncino","Eindhoven","LI","00","Basic","5.45","2","F","late_night","Tuesday","16-08-2022"
"order_4208","id_5353","Dutch Diners","Lecso","Amsterdam","LI","01","Premium","11.22","2","F","late_night","Wednesday","17-08-2022"
"order_4209","id_9216","Utrecht Utopia","Prosecco","Zutphen","LI","05","Basic","16.47","2","F","morning","Saturday","20-08-2022"
"order_4210","id_9576","Countryside Cookery","Couscous Salad Mix","Texel","LI","05","Premium","15.53","2","M","morning","Saturday","20-08-2022"
"order_4211","id_4815","Friesland Fusion","Bianco","Utrecht","LI","01","Basic","9.68","2","M","late_night","Sunday","21-08-2022"
"order_4212","id_9714","Bicycle Bites","Chickpea Salad Mix","Zaanstad","LI","00","Basic","9.91","2","F","late_night","Tuesday","23-08-2022"
"order_4213","id_9535","Heerlen Harvest","Schnitzel","Hilversum","LI","10","Premium","6.54","2","F","morning","Saturday","27-08-2022"
"order_4214","id_8014","Dutch Diners","Cevapi","Zaanstad","LI","23","Premium","8.63","2","F","night","Monday","29-08-2022"
"order_4215","id_6492","Holland Hors d'oeuvres","Bouillabaisse","Alkmaar","LI","14","Premium","4.89","2","F","afternoon","Wednesday","31-08-2022"
"order_4216","id_9735","Pancake Palace","Birra","Zandvoort","LI","07","Basic","9.99","2","M","morning","Friday","02-09-2022"
"order_4217","id_6439","Netherlands Nibbles","Latte","Alkmaar","LI","19","Basic","7.28","2","M","evening","Sunday","04-09-2022"
"order_4218","id_6683","Orange Oasis","Aubergine Parmigiana","Dronten","LI","14","Basic","4.41","2","F","afternoon","Sunday","04-09-2022"
"order_4219","id_1766","Bicycle Bites","Saffron Risotto","Middelburg","LI","04","Basic","14.14","2","F","late_night","Monday","05-09-2022"
"order_4220","id_4213","Maastricht Morsels","Caponata","Arnhem","LI","12","Basic","5.29","2","F","noon","Wednesday","07-09-2022"
"order_4221","id_3377","Cheese Corner","Tomato Sauce Mix","Zaanstad","LI","14","Basic","11.01","2","F","afternoon","Friday","09-09-2022"
"order_4222","id_4398","Rotterdam Roasts","Cookie Mix","Breda","LI","20","Premium","15.09","2","M","evening","Monday","12-09-2022"
"order_4223","id_5511","Windmill Whispers","Limoncino","The Hague","LI","16","Basic","11.15","2","F","afternoon","Sunday","18-09-2022"
"order_4224","id_3124","Dyke Delicacies","Croissant","Nijmegen","LI","22","Premium","8.78","2","F","night","Monday","19-09-2022"
"order_4225","id_5940","Dutch Delights","Cedrata","Gouda","LI","19","Premium","11.26","2","M","evening","Friday","23-09-2022"
"order_4226","id_582","Orange Oasis","Kebab","Zwolle","LI","14","Basic","5.03","2","M","afternoon","Friday","07-10-2022"
"order_4227","id_8257","Taste of the Tulips","Amaretto Sour","Nijmegen","LI","08","Basic","16.36","2","M","morning","Sunday","09-10-2022"
"order_4228","id_8274","Taste of the Tulips","Risotto","Maastricht","LI","04","Premium","6.15","2","F","late_night","Wednesday","19-10-2022"
"order_4229","id_1747","Dutch Diners","Vegetable Broth","Leiden","LI","15","Premium","6.24","2","F","afternoon","Friday","21-10-2022"
"order_4230","id_2361","Tasty Tides","Gelato Shake","Arnhem","LI","16","Premium","12.33","2","F","afternoon","Wednesday","26-10-2022"
"order_4231","id_3050","Orange Oasis","Bianco","Gouda","LI","03","Basic","15.02","2","F","late_night","Saturday","29-10-2022"
"order_4232","id_7858","Rotterdam Roasts","Lutefisk","Zutphen","LI","01","Premium","6.28","2","M","late_night","Saturday","29-10-2022"
"order_4233","id_1050","Amsterdam Aromas","Amaretto Sour","Groningen","LI","17","Basic","12.26","2","M","afternoon","Sunday","30-10-2022"
"order_4234","id_5708","Bicycle Bites","Miso Soup","Assen","LI","21","Premium","10.07","2","F","evening","Thursday","03-11-2022"
"order_4235","id_4706","Dutch Delights","Bulgur Salad Mix","Lelystad","LI","00","Premium","12.15","2","M","late_night","Thursday","03-11-2022"
"order_4236","id_7581","Countryside Cookery","Dolma","Gouda","LI","23","Premium","8.64","2","F","night","Sunday","13-11-2022"
"order_4237","id_3538","Windmill Whispers","Wiener Wurstchen","Zaanstad","LI","05","Premium","12.87","2","F","morning","Friday","18-11-2022"
"order_4238","id_7337","Taste of Tulips","Pellegrino","Leeuwarden","LI","14","Basic","10.83","2","F","afternoon","Friday","25-11-2022"
"order_4239","id_2432","Windmill Whispers","Gazpacho Mix","Amstelveen","LI","11","Premium","5.4","2","F","morning","Sunday","27-11-2022"
"order_4240","id_7734","Dyke Delights","Bacalhau a Bras","Sittard","LI","01","Premium","15.37","2","M","late_night","Sunday","27-11-2022"
"order_4241","id_5072","Dyke Delicacies","Microwave Burrito","Haarlem","LI","01","Premium","15.57","2","M","late_night","Saturday","03-12-2022"
"order_4242","id_5883","Dutch Diners","Borscht","Leiden","LI","04","Basic","14.24","2","M","late_night","Tuesday","13-12-2022"
"order_4243","id_1129","Holland Eats","Fougasse","Zwolle","LI","12","Premium","12.7","2","M","noon","Saturday","17-12-2022"
"order_4244","id_4079","Dutch Dainties","Soup Mix","Sittard","LI","04","Premium","5.19","2","M","late_night","Friday","23-12-2022"
"order_4245","id_4234","Netherlands Nosh","Ranch Dressing Mix","Leiden","LI","06","Basic","12.88","2","F","morning","Saturday","24-12-2022"
"order_4246","id_9299","Dutch Delicacies","Rosti","Nijmegen","LI","18","Basic","4.67","2","F","evening","Saturday","24-12-2022"
"order_4247","id_6221","Canal Cuisine","Borscht","Roermond","LI","05","Basic","13.94","2","M","morning","Sunday","25-12-2022"
"order_4248","id_5765","Dutch Diners","Cider","Enkhuizen","LI","05","Basic","11.67","2","M","morning","Monday","26-12-2022"
"order_4249","id_1779","Tulip Tidbits","Kebab","Roermond","LI","19","Basic","6.79","2","M","evening","Saturday","31-12-2022"
"order_4250","id_7743","Netherlands Nosh","Welsh Rarebit","Rotterdam","LI","07","Premium","10.86","2","M","morning","Sunday","01-01-2023"
"order_4251","id_7942","Holland Eats","Chinotto","Zeewolde","LI","04","Basic","12.5","2","F","late_night","Monday","02-01-2023"
"order_4252","id_6235","Friesland Fusion","Digestivo","Hilversum","LI","17","Premium","15.06","2","F","afternoon","Monday","02-01-2023"
"order_4253","id_7280","Dutch Dining","Gazpacho Mix","Leeuwarden","LI","20","Basic","12.07","2","M","evening","Tuesday","03-01-2023"
"order_4254","id_8529","Dyke Delicacies","Sanbitter","Utrecht","LI","17","Basic","8.58","2","F","afternoon","Friday","06-01-2023"
"order_4255","id_4918","Maastricht Morsels","Saffron Risotto","Eindhoven","LI","19","Basic","4.5","2","M","evening","Sunday","08-01-2023"
"order_4256","id_1467","Dutch Dining","Mashed Potatoes","Apeldoorn","LI","20","Basic","13.42","2","M","evening","Wednesday","11-01-2023"
"order_4257","id_7202","Utrecht Utopia","Cider","Sittard","LI","14","Premium","14.25","2","M","afternoon","Sunday","15-01-2023"
"order_4258","id_2030","Canal City Cuisine","Affogato al Caffe","Hilversum","LI","14","Premium","8.1","2","F","afternoon","Sunday","15-01-2023"
"order_4259","id_7389","Netherlands Noms","Pancake Syrup","Tilburg","LI","23","Premium","10.12","2","M","night","Wednesday","18-01-2023"
"order_4260","id_174","Canal City Cuisine","Fernet-Branca","Tilburg","LI","11","Premium","15.25","2","M","morning","Tuesday","24-01-2023"
"order_4261","id_445","Maastricht Morsels","Rosso","Breda","LI","23","Basic","6.46","2","F","night","Friday","27-01-2023"
"order_4262","id_1649","Windmill Whispers","Kartoffelsalat","Volendam","LI","10","Premium","6.15","2","F","morning","Sunday","29-01-2023"
"order_4263","id_6127","Dyke Delicacies","Couscous Salad Mix","Roermond","LI","05","Premium","12.69","2","F","morning","Wednesday","01-02-2023"
"order_4264","id_4135","Tulip Treats","Gibanica","Rotterdam","LI","23","Premium","8.34","2","M","night","Wednesday","01-02-2023"
"order_4265","id_2499","Dutch Dining","Spanakopita","The Hague","LI","16","Premium","12.32","2","F","afternoon","Saturday","04-02-2023"
"order_4266","id_1674","Tulip Tidbits","Ruisleipa","Roermond","LI","01","Basic","6.54","2","F","late_night","Saturday","04-02-2023"
"order_4267","id_2117","Netherlands Nibbles","Chicken Salad Mix","Lelystad","LI","12","Basic","8.51","2","M","noon","Monday","13-02-2023"
"order_4268","id_2821","Pancake Palace","Flat White","Gouda","LI","17","Premium","15.04","2","M","afternoon","Monday","13-02-2023"
"order_4269","id_5603","Utrecht Utopia","Microwave Pizza","Haarlem","LI","16","Basic","13.65","2","F","afternoon","Saturday","18-02-2023"
"order_4270","id_2023","Dutch Dainties","Rosti","Tilburg","LI","07","Premium","9.34","2","M","morning","Tuesday","21-02-2023"
"order_4271","id_2071","Dyke Delicacies","Latte","Zandvoort","LI","12","Basic","13.21","2","F","noon","Friday","24-02-2023"
"order_4272","id_9033","Delft Delights","Bundner Nusstorte","Assen","LI","12","Basic","7.0","2","M","noon","Sunday","26-02-2023"
"order_4273","id_7966","Tulip Tidbits","Ready-to-Eat Curry","Assen","LI","12","Premium","15.39","2","F","noon","Friday","03-03-2023"
"order_4274","id_9679","Hague Harvest","Welsh Rarebit","Arnhem","LI","02","Basic","12.07","2","M","late_night","Sunday","05-03-2023"
"order_4275","id_973","Tasty Tides","Sarma","Enkhuizen","LI","09","Basic","9.05","2","M","morning","Monday","06-03-2023"
"order_4276","id_9464","Holland Haven","Vermouth","Utrecht","LI","09","Basic","4.7","2","M","morning","Monday","06-03-2023"
"order_4277","id_9116","Polder Patisserie","Omelette","Tilburg","LI","21","Basic","7.06","2","M","evening","Tuesday","07-03-2023"
"order_4278","id_6989","Utrecht Utopia","Cynar","Tilburg","LI","15","Premium","7.98","2","M","afternoon","Thursday","09-03-2023"
"order_4279","id_3463","Amsterdam Aromas","Palt","Zwolle","LI","01","Basic","9.43","2","F","late_night","Tuesday","14-03-2023"
